2452291|36193|217|2484|1574627|5123|266|2484|1574627|5123|266|2|2|1802|9|343.80|0.00|343.80|61.25|194.67|336.92|5.50|1.38|255.92|
2452357|31466|613|1043|1430621|6246|624|1043|1430621|6246|624|1|2|1803|79|5195.04|467.55|5662.59|58.81|2650.45|4415.78|615.61|163.65|3176.81|
2452437|81942|833|4786|462370|4754|2091|4786|462370|4754|2091|2|2|1803|3|62.37|3.74|66.11|16.51|8.91|10.60|10.87|40.90|29.16|
2452826|69685|423|4943|1106990|4637|2684|4943|1106990|4637|2684|2|2|1804|75|10151.25|203.02|10354.27|44.56|1864.50|7714.95|219.26|2217.04|2112.08|
2452661|23524|1722|5054|248817|5427|1837|5054|248817|5427|1837|2|1|1804|3|56.13|4.49|60.62|62.95|39.51|21.32|25.41|9.40|106.95|
2452815|65422|1689|4494|82709|5277|1645|4494|82709|5277|1645|2|1|1804|38|3242.92|259.43|3502.35|79.22|420.28|3242.92|0.00|0.00|758.93|
2452409|48025|1855|3913|1686130|2747|2164|3913|1686130|2747|2164|2|1|1805|45|1683.90|101.03|1784.93|79.93|2164.95|1077.69|290.98|315.23|2345.91|
2452404|32807|1721|3713|450601|4289|377|3713|450601|4289|377|1|2|1806|37|1273.54|63.67|1337.21|14.72|1179.19|827.80|436.82|8.92|1257.58|
2452656|36657|73|1469|594142|6368|841|1469|594142|6368|841|2|1|1807|15|1767.30|159.05|1926.35|72.30|846.75|1643.58|82.89|40.83|1078.10|
2452832|42924|858|25|1754924|5823|1875|25|1754924|5823|1875|2|1|1808|63|2104.20|105.21|2209.41|32.74|274.05|2104.20|0.00|0.00|412.00|
2452829|65612|738|4447|288667|3504|2579|4447|288667|3504|2579|1|1|1808|78|5867.16|410.70|6277.86|55.79|2615.34|5104.42|472.89|289.85|3081.83|
2452768|44082|813|1565|1439436|2460|1531|1565|1439436|2460|1531|1|1|1808|37|3401.78|204.10|3605.88|60.50|1910.31|3163.65|133.35|104.78|2174.91|
2452616|66107|679|5901|688454|5360|466|5901|688454|5360|466|2|1|1808|6|375.60|26.29|401.89|15.77|123.54|90.14|128.45|157.01|165.60|
2451325|33926|994|1929|408761|3640|2872|1929|408761|3640|2872|1|2|1809|11|387.09|15.48|402.57|31.87|71.94|383.21|1.35|2.53|119.29|
2451701|72462|142|4302|242261|4220|2026|4302|242261|4220|2026|2|1|1810|1|41.31|2.89|44.20|29.27|22.48|19.41|11.38|10.52|54.64|
2451648|32723|710|5806|912835|1864|246|5806|912835|1864|246|1|2|1810|35|114.10|7.98|122.08|26.75|315.70|20.53|17.77|75.80|350.43|
2452435|61399|167|3747|1659956|5318|2327|3747|1659956|5318|2327|1|1|1811|63|1311.03|39.33|1350.36|15.85|2184.84|1232.36|0.78|77.89|2240.02|
2450984|28125|290|1402|1632712|2375|285|1402|1632712|2375|285|2|1|1815|58|6976.82|348.84|7325.66|89.87|2593.76|1534.90|4299.11|1142.81|3032.47|
2451226|22214|1018|4376|1467410|4397|984|4376|1467410|4397|984|1|1|1815|70|3492.30|174.61|3666.91|88.00|4725.00|174.61|364.94|2952.75|4987.61|
2451052|31988|920|4280|1368917|1954|1391|4280|1368917|1954|1391|2|1|1815|10|182.20|7.28|189.48|79.49|269.90|36.44|14.57|131.19|356.67|
2451047|7723|697|318|444330|6742|1907|318|444330|6742|1907|2|1|1815|57|10922.91|546.14|11469.05|65.51|2080.50|4806.08|2874.91|3241.92|2692.15|
2452334|57113|1463|980|354345|463|2428|980|354345|463|2428|2|2|1816|2|29.96|0.59|30.55|41.41|13.14|17.67|10.44|1.85|55.14|
2451305|30819|16|1119|994196|2651|1510|1119|994196|2651|1510|2|2|1817|24|465.84|4.65|470.49|53.15|372.72|326.08|104.82|34.94|430.52|
2451290|78957|1084|3028|1676515|402|2689|3028|1676515|402|2689|1|2|1817|18|1264.50|75.87|1340.37|80.34|97.20|113.80|414.25|736.45|253.41|
\N|\N|7|3409|1820120|\N|1589|3409|1820120|\N|1589|1|\N|1818|2|60.10|3.00|\N|82.35|\N|5.40|\N|\N|\N|
2452142|17240|1637|914|915692|6023|601|914|915692|6023|601|1|2|1819|14|19.46|0.58|20.04|96.90|240.94|10.11|9.25|0.10|338.42|
2452306|79009|1555|120|181331|2142|2553|120|181331|2142|2553|2|2|1819|7|154.77|7.73|162.50|61.24|10.57|71.19|20.89|62.69|79.54|
2452273|77366|731|136|369216|3049|2882|136|369216|3049|2882|1|2|1821|24|1825.44|146.03|1971.47|99.09|730.08|1150.02|553.84|121.58|975.20|
2452308|28968|85|1305|132635|2765|2895|1305|132635|2765|2895|1|2|1821|4|138.20|12.43|150.63|95.71|221.12|8.29|127.31|2.60|329.26|
2451464|65744|1562|3650|1443076|4502|1928|3650|1443076|4502|1928|1|1|1822|41|97.58|4.87|102.45|26.48|376.38|20.49|60.13|16.96|407.73|
2452297|14991|513|3120|1239513|3506|2852|3120|1239513|3506|2852|1|1|1824|23|38.18|0.00|38.18|92.58|25.30|11.45|0.53|26.20|117.88|
2452468|14392|1623|5292|1885960|7028|2496|5292|1885960|7028|2496|1|2|1824|43|1061.24|42.44|1103.68|15.68|349.59|1061.24|0.00|0.00|407.71|
2451851|63721|1405|5281|1520804|5748|2113|5281|1520804|5748|2113|1|1|1825|81|1669.41|150.24|1819.65|57.07|417.15|1318.83|21.03|329.55|624.46|
2451365|57967|79|605|\N|\N|1914|605|\N|\N|\N|2|1|1827|10|\N|\N|290.82|12.21|141.30|269.08|\N|\N|\N|
2451221|44797|1141|3620|1138283|946|809|3620|1138283|946|809|1|1|1829|7|443.45|22.17|465.62|83.22|297.85|146.33|148.56|148.56|403.24|
2451718|46474|1228|4951|309117|930|296|4951|309117|930|296|2|1|1832|6|170.88|10.25|181.13|62.95|152.34|5.12|16.57|149.19|225.54|
2451722|75924|415|4189|1115616|7043|70|4189|1115616|7043|70|2|1|1832|76|4079.68|285.57|4365.25|54.95|665.00|4038.88|16.32|24.48|1005.52|
2451617|65646|1135|695|1368636|977|518|695|1368636|977|518|1|2|1832|29|1790.75|71.63|1862.38|16.92|235.48|1647.49|45.84|97.42|324.03|
2451651|57816|1951|1978|1021591|4451|464|1978|1021591|4451|464|1|1|1832|46|4898.08|440.82|5338.90|70.32|3351.10|3232.73|1182.39|482.96|3862.24|
2452822|48968|1519|2610|1060423|989|2755|2610|1060423|989|2755|1|1|1833|26|1033.76|10.33|1044.09|73.66|800.28|155.06|184.52|694.18|884.27|
2451651|58037|716|3154|755705|609|2160|3154|755705|609|2160|2|2|1834|3|152.34|9.14|161.48|11.65|228.51|77.69|73.90|0.75|249.30|
2451269|39199|1346|3334|666908|4835|609|3334|666908|4835|609|1|1|1835|29|2372.49|189.79|2562.28|41.81|56.26|1708.19|192.64|471.66|287.86|
2451443|15258|328|6000|426733|5066|2799|6000|426733|5066|2799|1|1|1837|34|4797.06|287.82|5084.88|40.39|1114.18|4557.20|232.66|7.20|1442.39|
\N|29715|1748|1306|\N|\N|\N|1306|1785487|\N|296|\N|\N|1837|2|\N|\N|79.72|31.57|5.92|62.36|15.41|1.17|38.27|
2451961|59231|458|877|1135946|3768|1437|877|1135946|3768|1437|1|1|1839|6|385.98|11.57|397.55|81.17|180.90|84.91|177.63|123.44|273.64|
2452155|78560|121|4397|814840|6483|2726|4397|814840|6483|2726|2|1|1840|66|6969.60|487.87|7457.47|26.75|1204.50|2369.66|3357.95|1241.99|1719.12|
2451986|29722|1562|3121|1898232|4496|2007|3121|1898232|4496|2007|1|2|1840|50|85.00|5.10|90.10|71.99|41.50|74.80|6.73|3.47|118.59|
2451765|74689|1784|5278|1594404|2377|2303|5278|1594404|2377|2303|1|1|1841|20|452.40|18.09|470.49|10.19|95.20|303.10|149.30|0.00|123.48|
2451672|26630|1135|1918|179526|3427|1545|1918|179526|3427|1545|2|1|1841|4|205.96|16.47|222.43|92.91|0.00|72.08|61.58|72.30|109.38|
2452048|12069|727|5149|1900379|4809|792|5149|1900379|4809|792|1|2|1843|8|716.72|14.33|731.05|67.44|342.08|186.34|297.01|233.37|423.85|
2452845|61164|1027|5124|1739061|1398|1935|5124|1739061|1398|1935|2|1|1844|7|875.07|17.50|892.57|68.75|56.42|323.77|99.23|452.07|142.67|
2452750|58321|1605|3582|960476|4970|264|3582|960476|4970|264|1|2|1844|37|2160.80|108.04|2268.84|5.41|135.05|605.02|902.35|653.43|248.50|
2452164|65714|1339|1828|283072|3163|407|1828|283072|3163|407|1|2|1845|1|1.28|0.10|1.38|30.18|1.28|1.10|0.10|0.08|31.56|
\N|\N|765|3186|771873|4560|\N|3186|\N|4560|2247|\N|\N|1846|5|\N|\N|445.15|\N|\N|183.78|\N|\N|\N|
2452185|20969|1701|4931|1483218|1858|2898|4931|1483218|1858|2898|1|1|1848|26|1622.14|81.10|1703.24|70.96|654.94|145.99|1269.48|206.67|807.00|
2451318|38071|628|5527|1175380|5986|2192|5527|1175380|5986|2192|1|1|1850|8|344.88|17.24|362.12|26.18|783.84|106.91|64.25|173.72|827.26|
2451300|35783|634|4731|561253|5822|2591|4731|561253|5822|2591|1|1|1850|8|1011.04|60.66|1071.70|30.77|584.48|101.10|327.57|582.37|675.91|
2451606|61380|721|1109|1840724|6339|2107|1109|1840724|6339|2107|2|1|1851|24|60.48|3.02|63.50|39.07|302.40|13.30|3.30|43.88|344.49|
2452810|\N|915|2382|1201593|851|\N|2382|\N|\N|262|1|2|1852|\N|\N|192.14|2593.92|\N|1182.33|\N|1726.63|458.99|\N|
2451881|48287|605|3107|1483956|2452|1948|3107|1483956|2452|1948|1|2|1854|2|366.88|3.66|370.54|32.29|130.44|14.67|147.92|204.29|166.39|
2451660|71013|479|3529|1898625|521|2017|3529|1898625|521|2017|2|1|1854|8|0.00|0.00|0.00|88.94|91.76|0.00|0.00|0.00|180.70|
2452018|33377|302|5328|1695487|1599|1111|5328|1695487|1599|1111|1|1|1855|17|107.61|2.15|109.76|91.69|14.79|87.16|15.33|5.12|108.63|
2451945|57270|608|2208|1031182|4603|1177|2208|1031182|4603|1177|2|1|1856|13|216.32|6.48|222.80|0.72|618.28|32.44|51.48|132.40|625.48|
2451235|61112|1316|5549|1366883|5464|198|5549|1366883|5464|198|2|2|1858|65|8199.10|0.00|8199.10|79.68|4346.55|1639.82|1771.00|4788.28|4426.23|
2451688|46344|781|2448|717425|7155|332|2448|717425|7155|332|2|1|1859|5|22.70|2.04|24.74|87.46|6.80|17.70|1.50|3.50|96.30|
2451654|69186|454|4998|1344182|4966|2797|4998|1344182|4966|2797|1|2|1860|1|22.89|1.14|24.03|2.66|2.11|11.67|7.18|4.04|5.91|
\N|\N|1220|5951|574119|\N|455|5951|\N|3487|\N|2|1|1860|18|\N|\N|\N|66.79|\N|\N|\N|\N|730.64|
\N|20761|1091|4493|\N|4820|1207|\N|\N|\N|\N|\N|\N|1861|27|\N|\N|\N|4.42|\N|68.94|\N|\N|\N|
2451713|65651|1490|4691|1282001|3311|1668|4691|1282001|3311|1668|1|2|1862|4|139.56|5.58|145.14|47.46|73.28|40.47|35.67|63.42|126.32|
2451986|40373|1955|2376|1245114|5452|2790|2376|1245114|5452|2790|2|2|1863|4|186.08|11.16|197.24|12.35|83.08|135.83|7.53|42.72|106.59|
2451443|44766|514|492|1831793|4294|1748|492|1831793|4294|1748|2|2|1864|83|97.11|4.85|101.96|71.34|126.16|70.89|25.95|0.27|202.35|
2451542|45864|820|4274|90222|4617|2565|4274|90222|4617|2565|2|1|1865|84|710.64|14.21|724.85|93.10|100.80|334.00|210.91|165.73|208.11|
2451877|34744|1292|879|1396195|3558|1121|879|1396195|3558|1121|1|1|1866|66|5677.98|0.00|5677.98|16.76|4637.16|3861.02|1617.09|199.87|4653.92|
2452007|46723|749|3826|1047289|7105|1968|3826|1047289|7105|1968|2|2|1866|1|90.31|3.61|93.92|75.89|4.57|68.63|12.79|8.89|84.07|
2451363|69393|382|4577|1429973|6169|612|4577|1429973|6169|612|2|1|1868|13|3575.52|321.79|3897.31|12.50|1191.84|3504.00|22.17|49.35|1526.13|
2451503|46095|1418|2378|1643168|4872|89|2378|1643168|4872|89|1|2|1868|20|104.60|9.41|114.01|85.93|274.80|47.07|12.08|45.45|370.14|
2452526|22501|1899|3156|1729000|2797|2794|3156|1729000|2797|2794|2|1|1870|26|1238.12|12.38|1250.50|82.28|283.66|433.34|378.24|426.54|378.32|
2452611|13554|7|1908|126949|5543|2137|1908|126949|5543|2137|1|2|1871|49|1874.74|149.97|2024.71|7.78|574.28|1874.74|0.00|0.00|732.03|
2452684|43186|1104|712|671640|2168|2296|712|671640|2168|2296|2|1|1871|13|216.71|13.00|229.71|29.03|143.26|179.86|16.95|19.90|185.29|
2452458|34667|1845|5995|1309239|5283|374|5995|1309239|5283|374|2|2|1871|19|1216.95|12.16|1229.11|42.85|351.88|888.37|216.86|111.72|406.89|
2452120|69166|23|4425|1893567|5556|298|4425|1893567|5556|298|2|1|1872|9|14.49|0.28|14.77|39.32|421.74|8.83|1.52|4.14|461.34|
2452276|64443|109|873|1714537|5001|2265|873|1714537|5001|2265|2|1|1872|14|382.06|15.28|397.34|27.51|79.52|122.25|49.36|210.45|122.31|
2452230|2471|1965|2553|418915|6124|1486|2553|418915|6124|1486|1|1|1872|15|1454.10|14.54|1468.64|44.18|1035.45|116.32|615.37|722.41|1094.17|
2451310|72520|976|173|489207|6688|522|173|489207|6688|522|1|2|1874|27|302.67|27.24|329.91|0.64|2907.09|111.98|76.27|114.42|2934.97|
2451330|27184|176|5805|362403|1401|1246|5805|362403|1401|1246|2|2|1875|17|150.62|0.00|150.62|33.50|16.66|122.00|5.72|22.90|50.16|
2452383|84814|1285|1046|1701713|6427|541|1046|1701713|6427|541|1|1|1877|43|5512.17|0.00|5512.17|3.03|1717.85|4464.85|209.46|837.86|1720.88|
2451207|505|427|5103|1747629|108|2834|5103|1747629|108|2834|2|1|1878|3|114.03|1.14|115.17|45.15|168.75|5.70|12.99|95.34|215.04|
2451344|1852|428|5859|315689|5166|1043|5859|315689|5166|1043|2|1|1878|56|10888.64|435.54|11324.18|57.59|989.52|3702.13|2802.73|4383.78|1482.65|
2451287|37377|1316|2597|1297433|3469|2952|2597|1297433|3469|2952|2|1|1878|16|101.12|2.02|103.14|94.66|21.92|45.50|16.68|38.94|118.60|
2451334|32886|601|4059|765453|6000|194|4059|765453|6000|194|2|2|1879|32|1649.60|131.96|1781.56|60.15|441.28|49.48|1136.08|464.04|633.39|
2451419|61635|806|4867|1225976|638|1347|4867|1225976|638|1347|2|1|1879|7|280.49|11.21|291.70|22.80|146.72|16.82|60.64|203.03|180.73|
2452484|20297|1591|1621|1811264|554|1397|1621|1811264|554|1397|1|2|1880|5|598.65|53.87|652.52|98.90|329.55|125.71|222.28|250.66|482.32|
2451128|46972|1604|749|939079|4609|2692|749|939079|4609|2692|2|2|1881|55|36.30|1.08|37.38|60.11|990.00|35.57|0.24|0.49|1051.19|
2452027|58801|197|3496|1361626|1003|2933|3496|1361626|1003|2933|1|1|1882|79|804.22|40.21|844.43|78.37|1072.82|418.19|374.44|11.59|1191.40|
2451728|70535|89|230|306519|2008|497|230|306519|2008|497|2|2|1883|19|2153.65|0.00|2153.65|91.59|717.82|1722.92|68.91|361.82|809.41|
2451756|43938|875|2970|420584|6998|1812|2970|420584|6998|1812|1|2|1883|20|2037.60|183.38|2220.98|6.08|569.20|1568.95|379.60|89.05|758.66|
2452302|83708|195|234|654016|4598|2580|234|654016|4598|2580|1|2|1884|74|2080.88|187.27|2268.15|99.56|1986.16|499.41|1091.21|490.26|2272.99|
2451663|18197|1292|3964|972990|369|195|3964|972990|369|195|2|1|1886|72|1285.92|115.73|1401.65|8.98|0.00|822.98|138.88|324.06|124.71|
2451565|33821|934|5754|604315|5276|237|5754|604315|5276|237|2|1|1886|2|29.94|2.69|32.63|63.06|38.24|14.67|14.35|0.92|103.99|
2451792|37453|2000|3898|1595312|726|340|3898|1595312|726|340|2|1|1887|58|731.38|65.82|797.20|33.80|24.94|497.33|91.27|142.78|124.56|
2451949|81769|127|3016|305768|5720|1672|3016|305768|5720|1672|2|1|1887|3|172.71|15.54|188.25|19.25|86.34|132.98|23.04|16.69|121.13|
2451796|8232|728|3083|474551|1572|1840|3083|474551|1572|1840|1|2|1887|47|3495.39|139.81|3635.20|50.43|1003.92|2516.68|29.36|949.35|1194.16|
2451782|61261|1127|361|704057|4553|49|361|704057|4553|49|1|1|1888|25|727.25|0.00|727.25|68.47|1882.50|443.62|99.27|184.36|1950.97|
2451993|46951|1133|3641|1690824|6854|237|3641|1690824|6854|237|1|1|1889|54|6325.56|63.25|6388.81|5.86|2874.96|1834.41|4176.76|314.39|2944.07|
2451421|60108|1678|384|1831794|1157|167|384|1831794|1157|167|2|2|1892|10|392.40|3.92|396.32|13.65|318.40|376.70|6.12|9.58|335.97|
2451478|35340|1693|3362|1580728|1247|366|3362|1580728|1247|366|2|2|1892|12|666.00|39.96|705.96|98.26|259.92|552.78|35.09|78.13|398.14|
2451482|44756|1130|1187|1897965|2343|2674|1187|1897965|2343|2674|1|1|1892|49|2630.81|157.84|2788.65|6.24|1527.33|736.62|719.79|1174.40|1691.41|
2451402|62573|991|1793|925187|5781|2375|1793|925187|5781|2375|1|1|1892|62|3896.70|350.70|4247.40|20.97|116.56|2221.11|1390.73|284.86|488.23|
2451601|44342|1676|1187|1897965|2343|2674|1187|1897965|2343|2674|2|2|1892|13|388.44|31.07|419.51|57.57|101.53|229.17|28.66|130.61|190.17|
2451911|33020|1181|130|1891347|4564|2581|130|1891347|4564|2581|1|1|1893|28|1179.92|11.79|1191.71|40.12|37.80|1014.73|145.36|19.83|89.71|
2451882|45946|1112|821|1919009|6797|185|821|1919009|6797|185|2|1|1893|51|7027.29|281.09|7308.38|1.93|2810.61|5762.37|455.37|809.55|3093.63|
2451330|70350|268|4293|939788|4883|2531|4293|939788|4883|2531|1|2|1894|30|3498.90|279.91|3778.81|19.49|2226.60|1539.51|391.87|1567.52|2526.00|
2451300|49694|319|3530|880736|4789|2842|3530|880736|4789|2842|2|2|1894|36|2514.24|75.42|2589.66|9.56|2324.52|1081.12|1017.51|415.61|2409.50|
2452730|51330|115|3193|930258|6970|1835|3193|930258|6970|1835|2|1|1895|41|1553.49|31.06|1584.55|77.97|2193.09|388.37|699.07|466.05|2302.12|
2452749|35946|1273|3259|969769|5079|236|3259|969769|5079|236|1|1|1895|15|358.50|0.00|358.50|50.63|12.15|351.33|2.79|4.38|62.78|
2451851|44818|1448|2774|1845953|6332|1864|2774|1845953|6332|1864|2|2|1896|3|0.57|0.04|0.61|56.69|2.91|0.30|0.15|0.12|59.64|
\N|86182|1879|\N|1048380|6377|\N|1536|1048380|\N|\N|\N|\N|1896|\N|\N|25.21|385.37|\N|\N|280.92|\N|74.49|370.21|
2452234|42653|1243|3206|107327|1048|2616|3206|107327|1048|2616|1|2|1897|2|35.56|2.84|38.40|42.03|58.76|22.40|12.89|0.27|103.63|
2451641|67429|1648|5302|631954|4206|1258|5302|631954|4206|1258|1|2|1898|21|1664.88|83.24|1748.12|97.90|470.40|1431.79|104.89|128.20|651.54|
2451703|56041|73|2426|1748416|6759|949|2426|1748416|6759|949|2|1|1898|38|610.28|42.71|652.99|85.01|138.70|555.35|43.39|11.54|266.42|
2451558|34147|1252|2280|272201|6169|1690|2280|272201|6169|1690|2|2|1898|7|87.64|1.75|89.39|81.14|20.86|7.01|78.21|2.42|103.75|
2452067|36373|1229|5688|1513973|7058|190|5688|1513973|7058|190|2|2|1899|4|295.48|0.00|295.48|20.26|525.32|189.10|65.95|40.43|545.58|
2451997|47248|1139|4529|51231|7133|2682|4529|51231|7133|2682|2|1|1899|29|2601.30|52.02|2653.32|24.69|1474.07|52.02|2498.29|50.99|1550.78|
2451799|72483|809|3238|1020197|1156|715|3238|1020197|1156|715|2|1|1899|2|127.68|1.27|128.95|43.10|57.44|120.01|2.91|4.76|101.81|
2451697|68440|103|1035|280539|90|394|1035|280539|90|394|2|1|1900|1|2.72|0.10|2.82|28.51|12.47|2.44|0.00|0.28|41.08|
2451825|27062|224|2082|87660|485|1063|2082|87660|485|1063|2|2|1900|49|2782.71|166.96|2949.67|53.67|989.31|1530.49|100.17|1152.05|1209.94|
2452701|52620|523|666|708708|5550|792|666|708708|5550|792|1|1|1901|3|84.33|2.52|86.85|78.12|51.72|32.04|50.72|1.57|132.36|
2452804|64825|613|2987|848842|3676|808|2987|848842|3676|808|1|1|1901|2|9.40|0.84|10.24|21.16|1.28|2.91|0.64|5.85|23.28|
2451316|67556|560|5794|1119081|415|2102|5794|1119081|415|2102|1|1|1902|51|5428.44|271.42|5699.86|54.55|3334.38|2659.93|1882.58|885.93|3660.35|
2451940|22211|743|4073|204355|5484|966|4073|204355|5484|966|2|1|1905|1|159.94|6.39|166.33|55.38|37.43|113.55|6.95|39.44|99.20|
2451318|27564|1597|3260|424944|1828|159|3260|424944|1828|159|2|2|1908|51|554.37|16.63|571.00|7.78|1980.84|299.35|38.25|216.77|2005.25|
2451247|44173|392|961|1067227|293|2359|961|1067227|293|2359|1|1|1911|20|335.60|16.78|352.38|37.27|107.20|90.61|58.79|186.20|161.25|
2452351|75731|1909|2776|568801|3673|1898|2776|568801|3673|1898|1|2|1912|86|2033.04|121.98|2155.02|15.29|1251.30|101.65|405.59|1525.80|1388.57|
2452351|81810|1413|397|295697|3797|697|397|295697|3797|697|1|2|1912|90|16487.10|164.87|16651.97|89.42|445.50|11540.97|3313.90|1632.23|699.79|
2452391|51312|677|1955|861599|3290|2934|1955|861599|3290|2934|1|1|1914|44|1923.24|38.46|1961.70|75.88|2000.24|96.16|475.04|1352.04|2114.58|
2452245|27705|627|3844|1463912|5580|2848|3844|1463912|5580|2848|2|2|1914|14|143.08|5.72|148.80|72.38|114.52|17.16|98.21|27.71|192.62|
2452206|68497|1397|3200|1730092|2537|829|3200|1730092|2537|829|1|2|1915|22|3571.70|321.45|3893.15|44.18|378.18|2107.30|1420.46|43.94|743.81|
2452026|16565|1055|1806|820581|1003|1378|1806|820581|1003|1378|2|2|1915|27|1789.29|89.46|1878.75|83.09|57.51|912.53|587.42|289.34|230.06|
2452088|68233|1061|2286|666454|1069|284|2286|666454|1069|284|2|2|1915|14|679.42|6.79|686.21|43.36|194.04|563.91|51.97|63.54|244.19|
2451553|5550|670|5248|334710|4972|1587|5248|334710|4972|1587|1|2|1916|11|693.44|34.67|728.11|34.95|180.51|443.80|169.75|79.89|250.13|
2452025|82316|80|2013|1786275|537|1599|2013|1786275|537|1599|2|1|1917|65|1823.25|127.62|1950.87|28.70|233.35|948.09|472.58|402.58|389.67|
2451324|16526|817|525|1250772|572|172|525|1250772|572|172|2|2|1918|14|127.12|3.81|130.93|97.33|262.08|19.06|37.82|70.24|363.22|
2451213|74277|1609|3556|1792375|3947|366|3556|1792375|3947|366|2|1|1919|12|74.76|5.98|80.74|79.47|2.88|3.73|41.90|29.13|88.33|
2451724|39686|547|2711|1786704|3897|2443|2711|1786704|3897|2443|2|2|1920|31|462.21|41.59|503.80|89.98|82.15|420.61|21.21|20.39|213.72|
2451500|61968|1196|4691|354160|1676|592|4691|354160|1676|592|2|1|1920|5|174.95|1.74|176.69|74.79|316.25|24.49|37.61|112.85|392.78|
2452794|57255|1917|3726|1525623|5873|770|3726|1525623|5873|770|2|2|1922|8|223.36|17.86|241.22|65.78|305.60|223.36|0.00|0.00|389.24|
2452286|59463|1287|3326|717391|5856|2321|3326|717391|5856|2321|1|1|1923|12|41.64|0.41|42.05|46.45|111.24|23.73|5.01|12.90|158.10|
2452344|51271|1879|5149|178886|4670|1007|5149|178886|4670|1007|1|2|1923|13|229.84|6.89|236.73|37.85|257.40|20.68|129.67|79.49|302.14|
2451188|16539|1249|2299|628286|1473|2860|2299|628286|1473|2860|1|2|1924|12|56.40|1.12|57.52|57.79|174.60|32.71|11.13|12.56|233.51|
2451153|63419|1634|209|1005322|5635|1748|209|1005322|5635|1748|2|1|1924|29|6643.61|597.92|7241.53|21.56|2684.24|3653.98|1973.15|1016.48|3303.72|
2451625|30043|625|3546|1073440|5734|1428|3546|1073440|5734|1428|2|2|1926|83|7285.74|145.71|7431.45|38.80|4163.28|291.42|3147.44|3846.88|4347.79|
2452202|45471|1991|5867|1023651|1388|1372|5867|1023651|1388|1372|2|1|1927|43|422.69|38.04|460.73|20.30|563.30|295.88|10.14|116.67|621.64|
2451198|69266|1651|2209|1404651|5093|2335|2209|1404651|5093|2335|1|1|1928|36|3441.60|34.41|3476.01|95.69|1346.40|2890.94|132.15|418.51|1476.50|
2451234|5227|826|5879|1483219|3759|546|5879|1483219|3759|546|2|1|1928|12|704.64|42.27|746.91|48.55|139.20|324.13|34.24|346.27|230.02|
2451507|55635|667|4983|1164191|5799|2007|4983|1164191|5799|2007|1|1|1929|2|33.30|2.66|35.96|31.56|1.34|25.97|3.07|4.26|35.56|
2451538|27617|1573|3577|535559|3541|770|3577|535559|3541|770|2|1|1929|5|14.30|0.42|14.72|74.38|14.30|1.71|10.70|1.89|89.10|
\N|\N|581|694|627579|4464|\N|694|627579|4464|\N|2|1|1933|22|\N|\N|571.12|\N|\N|474.02|\N|58.26|329.14|
2451599|52533|1822|5286|1828446|4359|1072|5286|1828446|4359|1072|1|2|1934|5|140.15|2.80|142.95|55.68|15.15|28.03|43.72|68.40|73.63|
2451683|36021|154|1184|35734|1531|681|1184|35734|1531|681|1|1|1934|12|1084.44|97.59|1182.03|83.99|38.64|97.59|858.55|128.30|220.22|
2452802|70262|1392|4149|1109667|5488|2023|4149|1109667|5488|2023|1|1|1935|12|533.52|37.34|570.86|38.47|207.48|272.09|70.58|190.85|283.29|
2452610|34107|282|2987|1529027|5114|1201|2987|1529027|5114|1201|1|2|1936|22|1110.12|33.30|1143.42|98.85|941.82|943.60|1.66|164.86|1073.97|
2452545|45349|679|\N|1751834|849|17|819|1751834|849|\N|1|\N|1936|\N|\N|34.04|\N|\N|1562.00|\N|949.85|2216.34|1628.96|
2451601|45971|211|2994|1573758|4922|1333|2994|1573758|4922|1333|2|1|1937|8|171.04|3.42|174.46|41.80|332.56|25.65|114.85|30.54|377.78|
\N|\N|248|\N|1676367|\N|2020|2717|1676367|417|2020|\N|2|1938|12|\N|\N|\N|21.92|\N|\N|\N|48.72|592.50|
2451256|62975|1616|657|1845909|3961|1166|657|1845909|3961|1166|1|2|1938|45|4021.65|80.43|4102.08|45.83|228.15|80.43|157.64|3783.58|354.41|
2452753|68182|1500|3926|623203|433|1510|3926|623203|433|1510|1|1|1939|21|915.81|27.47|943.28|4.17|0.00|476.22|127.48|312.11|31.64|
2452028|44659|607|1076|1413693|2053|1978|1076|1413693|2053|1978|2|1|1941|4|36.96|1.10|38.06|48.23|98.64|18.48|10.16|8.32|147.97|
2451967|72742|569|5980|187248|563|2831|5980|187248|563|2831|2|1|1941|17|2307.24|184.57|2491.81|5.77|489.26|1684.28|386.23|236.73|679.60|
2452078|74682|1796|2853|1307746|1839|2532|2853|1307746|1839|2532|1|1|1941|60|13285.20|797.11|14082.31|76.14|2391.00|11026.71|2168.15|90.34|3264.25|
2452162|15600|374|150|493580|3057|1687|150|493580|3057|1687|2|1|1942|30|2927.10|87.81|3014.91|53.35|284.40|2136.78|308.22|482.10|425.56|
2452074|70221|1316|5693|356523|2953|736|5693|356523|2953|736|1|2|1942|11|1105.72|11.05|1116.77|12.94|257.95|265.37|680.68|159.67|281.94|
2451982|13418|721|1620|1198074|3113|1654|1620|1198074|3113|1654|1|1|1942|1|12.63|0.25|12.88|98.97|18.62|1.13|6.67|4.83|117.84|
2451610|41338|1417|5825|1786078|2331|2984|5825|1786078|2331|2984|1|2|1943|62|230.02|11.50|241.52|44.72|1517.76|227.71|0.46|1.85|1573.98|
